id,game_id,sport,ts,book,away_ml,home_ml,snapshot_type,commence_time
25,mlb-388cb001ef45b493163b9d37cf60f606,mlb,2026-09-22T01:26:42.483627,fanduel,126,-148,open,2026-09-22T22:41:00Z
26,mlb-388cb001ef45b493163b9d37cf60f606,mlb,2026-09-22T01:26:42.483627,betmgm,125,-150,open,2026-09-22T22:41:00Z
27,mlb-388cb001ef45b493163b9d37cf60f606,mlb,2026-09-22T01:26:42.483627,draftkings,129,-155,open,2026-09-22T22:41:00Z
28,mlb-388cb001ef45b493163b9d37cf60f606,mlb,2026-09-22T01:26:42.483627,pinnacle,132,-146,open,2026-09-22T22:41:00Z
29,mlb-3b4ceeb7bb4bee993b6876fead12eeba,mlb,2026-09-22T01:26:42.483627,fanduel,110,-130,open,2026-09-22T22:46:00Z
30,mlb-3b4ceeb7bb4bee993b6876fead12eeba,mlb,2026-09-22T01:26:42.483627,betmgm,110,-135,open,2026-09-22T22:46:00Z
31,mlb-3b4ceeb7bb4bee993b6876fead12eeba,mlb,2026-09-22T01:26:42.483627,draftkings,110,-132,open,2026-09-22T22:46:00Z
32,mlb-3b4ceeb7bb4bee993b6876fead12eeba,mlb,2026-09-22T01:26:42.483627,pinnacle,115,-127,open,2026-09-22T22:46:00Z
33,mlb-574050c10d1acc2da7baf72384eeaa11,mlb,2026-09-22T01:26:42.483627,fanduel,116,-134,open,2026-09-22T23:06:00Z
34,mlb-574050c10d1acc2da7baf72384eeaa11,mlb,2026-09-22T01:26:42.483627,betmgm,115,-140,open,2026-09-22T23:06:00Z
35,mlb-574050c10d1acc2da7baf72384eeaa11,mlb,2026-09-22T01:26:42.483627,draftkings,118,-142,open,2026-09-22T23:06:00Z
36,mlb-574050c10d1acc2da7baf72384eeaa11,mlb,2026-09-22T01:26:42.483627,pinnacle,115,-127,open,2026-09-22T23:06:00Z
37,mlb-0c17c76059d99e5bb249df6a7c540127,mlb,2026-09-22T01:26:42.483627,fanduel,154,-184,open,2026-09-22T23:16:00Z
38,mlb-0c17c76059d99e5bb249df6a7c540127,mlb,2026-09-22T01:26:42.483627,betmgm,154,-190,open,2026-09-22T23:16:00Z
39,mlb-0c17c76059d99e5bb249df6a7c540127,mlb,2026-09-22T01:26:42.483627,draftkings,158,-193,open,2026-09-22T23:16:00Z
40,mlb-0c17c76059d99e5bb249df6a7c540127,mlb,2026-09-22T01:26:42.483627,pinnacle,163,-182,open,2026-09-22T23:16:00Z
41,mlb-82b37a47daa08ef041c888d37b999303,mlb,2026-09-22T01:26:42.483627,draftkings,183,-224,open,2026-09-22T23:40:00Z
42,mlb-82b37a47daa08ef041c888d37b999303,mlb,2026-09-22T01:26:42.483627,pinnacle,187,-211,open,2026-09-22T23:40:00Z
43,mlb-ebb664c5095200280fa1b15540c2c88b,mlb,2026-09-22T01:26:42.483627,fanduel,-118,100,open,2026-09-22T23:41:00Z
44,mlb-ebb664c5095200280fa1b15540c2c88b,mlb,2026-09-22T01:26:42.483627,betmgm,-120,100,open,2026-09-22T23:41:00Z
45,mlb-ebb664c5095200280fa1b15540c2c88b,mlb,2026-09-22T01:26:42.483627,draftkings,-120,100,open,2026-09-22T23:41:00Z
46,mlb-ebb664c5095200280fa1b15540c2c88b,mlb,2026-09-22T01:26:42.483627,pinnacle,-113,102,open,2026-09-22T23:41:00Z
47,mlb-1cfde197827ecee7feb17929bf32793b,mlb,2026-09-22T01:26:42.483627,draftkings,123,-149,open,2026-09-23T00:05:00Z
48,mlb-1cfde197827ecee7feb17929bf32793b,mlb,2026-09-22T01:26:42.483627,fanduel,122,-144,open,2026-09-23T00:05:00Z
49,mlb-1cfde197827ecee7feb17929bf32793b,mlb,2026-09-22T01:26:42.483627,betmgm,120,-145,open,2026-09-23T00:05:00Z
50,mlb-1cfde197827ecee7feb17929bf32793b,mlb,2026-09-22T01:26:42.483627,pinnacle,126,-139,open,2026-09-23T00:05:00Z
51,mlb-afbac30624ec674873fd96ac159f69ad,mlb,2026-09-22T01:26:42.483627,fanduel,-188,158,open,2026-09-23T00:41:00Z
52,mlb-afbac30624ec674873fd96ac159f69ad,mlb,2026-09-22T01:26:42.483627,betmgm,-190,154,open,2026-09-23T00:41:00Z
53,mlb-afbac30624ec674873fd96ac159f69ad,mlb,2026-09-22T01:26:42.483627,draftkings,-194,160,open,2026-09-23T00:41:00Z
54,mlb-afbac30624ec674873fd96ac159f69ad,mlb,2026-09-22T01:26:42.483627,pinnacle,-184,165,open,2026-09-23T00:41:00Z
55,mlb-0ae15942e1f4c4657b06458868afbf96,mlb,2026-09-22T01:26:42.483627,fanduel,-104,-112,open,2026-09-23T01:41:00Z
56,mlb-0ae15942e1f4c4657b06458868afbf96,mlb,2026-09-22T01:26:42.483627,draftkings,-109,-110,open,2026-09-23T01:41:00Z
57,mlb-0ae15942e1f4c4657b06458868afbf96,mlb,2026-09-22T01:26:42.483627,betmgm,-110,-110,open,2026-09-23T01:41:00Z
58,mlb-0ae15942e1f4c4657b06458868afbf96,mlb,2026-09-22T01:26:42.483627,pinnacle,-104,-106,open,2026-09-23T01:41:00Z
59,mlb-a5e0deb6f51b7edebbd82d0eaf966294,mlb,2026-09-22T01:26:42.483627,fanduel,126,-148,open,2026-09-23T01:41:00Z
60,mlb-a5e0deb6f51b7edebbd82d0eaf966294,mlb,2026-09-22T01:26:42.483627,betmgm,120,-145,open,2026-09-23T01:41:00Z
61,mlb-a5e0deb6f51b7edebbd82d0eaf966294,mlb,2026-09-22T01:26:42.483627,draftkings,124,-150,open,2026-09-23T01:41:00Z
62,mlb-a5e0deb6f51b7edebbd82d0eaf966294,mlb,2026-09-22T01:26:42.483627,pinnacle,132,-147,open,2026-09-23T01:41:00Z
63,mlb-81f539754930db6ffbd116ca2d30ee9c,mlb,2026-09-22T01:26:42.483627,fanduel,-134,114,open,2026-09-23T01:46:00Z
64,mlb-81f539754930db6ffbd116ca2d30ee9c,mlb,2026-09-22T01:26:42.483627,draftkings,-135,112,open,2026-09-23T01:46:00Z
65,mlb-81f539754930db6ffbd116ca2d30ee9c,mlb,2026-09-22T01:26:42.483627,betmgm,-135,110,open,2026-09-23T01:46:00Z
66,mlb-81f539754930db6ffbd116ca2d30ee9c,mlb,2026-09-22T01:26:42.483627,pinnacle,-128,116,open,2026-09-23T01:46:00Z
67,mlb-85b75fcab1b69e0a4e414382b9f1cc7e,mlb,2026-09-22T01:26:42.483627,fanduel,102,-120,open,2026-09-23T02:11:00Z
68,mlb-85b75fcab1b69e0a4e414382b9f1cc7e,mlb,2026-09-22T01:26:42.483627,draftkings,101,-122,open,2026-09-23T02:11:00Z
69,mlb-85b75fcab1b69e0a4e414382b9f1cc7e,mlb,2026-09-22T01:26:42.483627,betmgm,100,-120,open,2026-09-23T02:11:00Z
70,nfl-32367f882fac1a0c20a6335619922025,nfl,2026-09-22T01:26:42.681071,draftkings,2100,-4900,open,2026-09-22T00:16:43Z
71,nfl-32367f882fac1a0c20a6335619922025,nfl,2026-09-22T01:26:42.681071,fanduel,1500,-7000,open,2026-09-22T00:16:43Z
72,nfl-32367f882fac1a0c20a6335619922025,nfl,2026-09-22T01:26:42.681071,betmgm,2200,-10000,open,2026-09-22T00:16:43Z
73,nfl-32367f882fac1a0c20a6335619922025,nfl,2026-09-22T01:26:42.681071,pinnacle,1846,-3661,open,2026-09-22T00:16:43Z
74,nfl-e5fbd3b3953b896b1bf897ddadb3cc4b,nfl,2026-09-22T01:26:42.681071,draftkings,235,-290,open,2026-09-25T00:15:00Z
75,nfl-e5fbd3b3953b896b1bf897ddadb3cc4b,nfl,2026-09-22T01:26:42.681071,fanduel,225,-275,open,2026-09-25T00:15:00Z
76,nfl-e5fbd3b3953b896b1bf897ddadb3cc4b,nfl,2026-09-22T01:26:42.681071,betmgm,240,-295,open,2026-09-25T00:15:00Z
77,nfl-e5fbd3b3953b896b1bf897ddadb3cc4b,nfl,2026-09-22T01:26:42.681071,pinnacle,235,-278,open,2026-09-25T00:15:00Z
78,nfl-b225458a282e140c44c45651255f2f6c,nfl,2026-09-22T01:26:42.681071,draftkings,260,-325,open,2026-09-27T17:00:00Z
79,nfl-b225458a282e140c44c45651255f2f6c,nfl,2026-09-22T01:26:42.681071,fanduel,290,-360,open,2026-09-27T17:00:00Z
80,nfl-b225458a282e140c44c45651255f2f6c,nfl,2026-09-22T01:26:42.681071,betmgm,270,-325,open,2026-09-27T17:00:00Z
81,nfl-b225458a282e140c44c45651255f2f6c,nfl,2026-09-22T01:26:42.681071,pinnacle,265,-319,open,2026-09-27T17:00:00Z
82,nfl-613b8cd3a5fab58f7be4e3fd6f76223e,nfl,2026-09-22T01:26:42.681071,draftkings,-155,130,open,2026-09-27T17:00:00Z
83,nfl-613b8cd3a5fab58f7be4e3fd6f76223e,nfl,2026-09-22T01:26:42.681071,fanduel,-146,124,open,2026-09-27T17:00:00Z
84,nfl-613b8cd3a5fab58f7be4e3fd6f76223e,nfl,2026-09-22T01:26:42.681071,betmgm,-145,125,open,2026-09-27T17:00:00Z
85,nfl-613b8cd3a5fab58f7be4e3fd6f76223e,nfl,2026-09-22T01:26:42.681071,pinnacle,-151,133,open,2026-09-27T17:00:00Z
86,nfl-71123be049587b6facce3a20c53e5d09,nfl,2026-09-22T01:26:42.681071,draftkings,-185,154,open,2026-09-27T17:00:00Z
87,nfl-71123be049587b6facce3a20c53e5d09,nfl,2026-09-22T01:26:42.681071,fanduel,-172,144,open,2026-09-27T17:00:00Z
88,nfl-71123be049587b6facce3a20c53e5d09,nfl,2026-09-22T01:26:42.681071,betmgm,-185,150,open,2026-09-27T17:00:00Z
89,nfl-71123be049587b6facce3a20c53e5d09,nfl,2026-09-22T01:26:42.681071,pinnacle,-185,162,open,2026-09-27T17:00:00Z
90,nfl-07f552badfa8a565d1be22123713e4da,nfl,2026-09-22T01:26:42.681071,draftkings,240,-298,open,2026-09-27T17:00:00Z
91,nfl-07f552badfa8a565d1be22123713e4da,nfl,2026-09-22T01:26:42.681071,fanduel,270,-335,open,2026-09-27T17:00:00Z
92,nfl-07f552badfa8a565d1be22123713e4da,nfl,2026-09-22T01:26:42.681071,betmgm,260,-300,open,2026-09-27T17:00:00Z
93,nfl-07f552badfa8a565d1be22123713e4da,nfl,2026-09-22T01:26:42.681071,pinnacle,244,-291,open,2026-09-27T17:00:00Z
94,nfl-17a730b7d399feeab6a78c30767c29d2,nfl,2026-09-22T01:26:42.681071,draftkings,-142,120,open,2026-09-27T17:00:00Z
95,nfl-17a730b7d399feeab6a78c30767c29d2,nfl,2026-09-22T01:26:42.681071,fanduel,-152,128,open,2026-09-27T17:00:00Z
96,nfl-17a730b7d399feeab6a78c30767c29d2,nfl,2026-09-22T01:26:42.681071,betmgm,-155,130,open,2026-09-27T17:00:00Z
97,nfl-17a730b7d399feeab6a78c30767c29d2,nfl,2026-09-22T01:26:42.681071,pinnacle,-144,128,open,2026-09-27T17:00:00Z
98,nfl-1f3cfd315a24d1a7dd5859a8e6b88e18,nfl,2026-09-22T01:26:42.681071,draftkings,136,-162,open,2026-09-27T17:00:00Z
99,nfl-1f3cfd315a24d1a7dd5859a8e6b88e18,nfl,2026-09-22T01:26:42.681071,fanduel,126,-148,open,2026-09-27T17:00:00Z
100,nfl-1f3cfd315a24d1a7dd5859a8e6b88e18,nfl,2026-09-22T01:26:42.681071,betmgm,130,-160,open,2026-09-27T17:00:00Z
101,nfl-1f3cfd315a24d1a7dd5859a8e6b88e18,nfl,2026-09-22T01:26:42.681071,pinnacle,141,-160,open,2026-09-27T17:00:00Z
102,nfl-0339a0e41bcee12820eb3e64bb5fadb4,nfl,2026-09-22T01:26:42.681071,draftkings,-850,575,open,2026-09-27T17:00:00Z
103,nfl-0339a0e41bcee12820eb3e64bb5fadb4,nfl,2026-09-22T01:26:42.681071,fanduel,-770,540,open,2026-09-27T17:00:00Z
104,nfl-0339a0e41bcee12820eb3e64bb5fadb4,nfl,2026-09-22T01:26:42.681071,betmgm,-750,550,open,2026-09-27T17:00:00Z
105,nfl-0339a0e41bcee12820eb3e64bb5fadb4,nfl,2026-09-22T01:26:42.681071,pinnacle,-663,490,open,2026-09-27T17:00:00Z
106,nfl-2a529c108305ffa049d8b6cfdbaa4d36,nfl,2026-09-22T01:26:42.681071,draftkings,-290,235,open,2026-09-27T17:00:00Z
107,nfl-2a529c108305ffa049d8b6cfdbaa4d36,nfl,2026-09-22T01:26:42.681071,fanduel,-295,240,open,2026-09-27T17:00:00Z
108,nfl-2a529c108305ffa049d8b6cfdbaa4d36,nfl,2026-09-22T01:26:42.681071,betmgm,-295,240,open,2026-09-27T17:00:00Z
109,nfl-2a529c108305ffa049d8b6cfdbaa4d36,nfl,2026-09-22T01:26:42.681071,pinnacle,-298,249,open,2026-09-27T17:00:00Z
110,nfl-9d2b09e0f9b6dd5ce0d985894f4f98fa,nfl,2026-09-22T01:26:42.681071,draftkings,350,-455,open,2026-09-27T20:05:00Z
111,nfl-9d2b09e0f9b6dd5ce0d985894f4f98fa,nfl,2026-09-22T01:26:42.681071,fanduel,360,-460,open,2026-09-27T20:05:00Z
112,nfl-9d2b09e0f9b6dd5ce0d985894f4f98fa,nfl,2026-09-22T01:26:42.681071,betmgm,340,-450,open,2026-09-27T20:05:00Z
113,nfl-9d2b09e0f9b6dd5ce0d985894f4f98fa,nfl,2026-09-22T01:26:42.681071,pinnacle,306,-377,open,2026-09-27T20:05:00Z
114,nfl-f1724dead3eab61546033032fc782375,nfl,2026-09-22T01:26:42.681071,draftkings,-122,102,open,2026-09-27T20:05:00Z
115,nfl-f1724dead3eab61546033032fc782375,nfl,2026-09-22T01:26:42.681071,fanduel,-120,102,open,2026-09-27T20:05:00Z
116,nfl-f1724dead3eab61546033032fc782375,nfl,2026-09-22T01:26:42.681071,betmgm,-120,100,open,2026-09-27T20:05:00Z
117,nfl-f1724dead3eab61546033032fc782375,nfl,2026-09-22T01:26:42.681071,pinnacle,-118,105,open,2026-09-27T20:05:00Z
118,nfl-84cfca14efc21363fd605508404cf1ff,nfl,2026-09-22T01:26:42.681071,draftkings,-155,130,open,2026-09-27T20:25:00Z
119,nfl-84cfca14efc21363fd605508404cf1ff,nfl,2026-09-22T01:26:42.681071,fanduel,-154,130,open,2026-09-27T20:25:00Z
120,nfl-84cfca14efc21363fd605508404cf1ff,nfl,2026-09-22T01:26:42.681071,betmgm,-160,130,open,2026-09-27T20:25:00Z
121,nfl-84cfca14efc21363fd605508404cf1ff,nfl,2026-09-22T01:26:42.681071,pinnacle,-158,140,open,2026-09-27T20:25:00Z
122,nfl-2e523fcb0497aa689473e290eb2b97de,nfl,2026-09-22T01:26:42.681071,draftkings,145,-175,open,2026-09-27T20:25:00Z
123,nfl-2e523fcb0497aa689473e290eb2b97de,nfl,2026-09-22T01:26:42.681071,fanduel,142,-168,open,2026-09-27T20:25:00Z
124,nfl-2e523fcb0497aa689473e290eb2b97de,nfl,2026-09-22T01:26:42.681071,betmgm,145,-175,open,2026-09-27T20:25:00Z
125,nfl-2e523fcb0497aa689473e290eb2b97de,nfl,2026-09-22T01:26:42.681071,pinnacle,156,-178,open,2026-09-27T20:25:00Z
126,nfl-47dc7baa254659f3beb2ed2b38c207b6,nfl,2026-09-22T01:26:42.681071,draftkings,-180,150,open,2026-09-29T00:15:00Z
127,nfl-47dc7baa254659f3beb2ed2b38c207b6,nfl,2026-09-22T01:26:42.681071,fanduel,-186,154,open,2026-09-29T00:15:00Z
128,nfl-47dc7baa254659f3beb2ed2b38c207b6,nfl,2026-09-22T01:26:42.681071,betmgm,-185,150,open,2026-09-29T00:15:00Z
129,nfl-47dc7baa254659f3beb2ed2b38c207b6,nfl,2026-09-22T01:26:42.681071,pinnacle,-174,156,open,2026-09-29T00:15:00Z
