id,game_id,sport,ts,book,away_ml,home_ml,snapshot_type,commence_time
25,mlb-3b4ceeb7bb4bee993b6876fead12eeba,mlb,2026-09-22T04:24:16.894352,draftkings,109,-131,close,2026-09-22T22:46:00Z
26,mlb-3b4ceeb7bb4bee993b6876fead12eeba,mlb,2026-09-22T04:24:16.894352,pinnacle,114,-126,close,2026-09-22T22:46:00Z
27,mlb-574050c10d1acc2da7baf72384eeaa11,mlb,2026-09-22T04:24:16.894352,fanduel,116,-136,close,2026-09-22T23:06:00Z
28,mlb-574050c10d1acc2da7baf72384eeaa11,mlb,2026-09-22T04:24:16.894352,betmgm,110,-135,close,2026-09-22T23:06:00Z
29,mlb-574050c10d1acc2da7baf72384eeaa11,mlb,2026-09-22T04:24:16.894352,draftkings,113,-137,close,2026-09-22T23:06:00Z
30,mlb-574050c10d1acc2da7baf72384eeaa11,mlb,2026-09-22T04:24:16.894352,pinnacle,116,-128,close,2026-09-22T23:06:00Z
31,mlb-0c17c76059d99e5bb249df6a7c540127,mlb,2026-09-22T04:24:16.894352,fanduel,154,-184,close,2026-09-22T23:16:00Z
32,mlb-0c17c76059d99e5bb249df6a7c540127,mlb,2026-09-22T04:24:16.894352,betmgm,154,-190,close,2026-09-22T23:16:00Z
33,mlb-0c17c76059d99e5bb249df6a7c540127,mlb,2026-09-22T04:24:16.894352,draftkings,158,-193,close,2026-09-22T23:16:00Z
34,mlb-0c17c76059d99e5bb249df6a7c540127,mlb,2026-09-22T04:24:16.894352,pinnacle,165,-184,close,2026-09-22T23:16:00Z
35,mlb-82b37a47daa08ef041c888d37b999303,mlb,2026-09-22T04:24:16.894352,draftkings,177,-217,close,2026-09-22T23:40:00Z
36,mlb-82b37a47daa08ef041c888d37b999303,mlb,2026-09-22T04:24:16.894352,pinnacle,187,-211,close,2026-09-22T23:40:00Z
37,mlb-82b37a47daa08ef041c888d37b999303,mlb,2026-09-22T04:24:16.894352,betmgm,185,-225,close,2026-09-22T23:40:00Z
38,mlb-ebb664c5095200280fa1b15540c2c88b,mlb,2026-09-22T04:24:16.894352,fanduel,-118,100,close,2026-09-22T23:41:00Z
39,mlb-ebb664c5095200280fa1b15540c2c88b,mlb,2026-09-22T04:24:16.894352,betmgm,-120,100,close,2026-09-22T23:41:00Z
40,mlb-ebb664c5095200280fa1b15540c2c88b,mlb,2026-09-22T04:24:16.894352,draftkings,-120,100,close,2026-09-22T23:41:00Z
41,mlb-ebb664c5095200280fa1b15540c2c88b,mlb,2026-09-22T04:24:16.894352,pinnacle,-113,102,close,2026-09-22T23:41:00Z
42,mlb-1cfde197827ecee7feb17929bf32793b,mlb,2026-09-22T04:24:16.894352,draftkings,123,-149,close,2026-09-23T00:05:00Z
43,mlb-1cfde197827ecee7feb17929bf32793b,mlb,2026-09-22T04:24:16.894352,fanduel,122,-144,close,2026-09-23T00:05:00Z
44,mlb-1cfde197827ecee7feb17929bf32793b,mlb,2026-09-22T04:24:16.894352,betmgm,118,-145,close,2026-09-23T00:05:00Z
45,mlb-1cfde197827ecee7feb17929bf32793b,mlb,2026-09-22T04:24:16.894352,pinnacle,125,-138,close,2026-09-23T00:05:00Z
46,mlb-afbac30624ec674873fd96ac159f69ad,mlb,2026-09-22T04:24:16.894352,fanduel,-188,158,close,2026-09-23T00:41:00Z
47,mlb-afbac30624ec674873fd96ac159f69ad,mlb,2026-09-22T04:24:16.894352,betmgm,-200,165,close,2026-09-23T00:41:00Z
48,mlb-afbac30624ec674873fd96ac159f69ad,mlb,2026-09-22T04:24:16.894352,draftkings,-198,163,close,2026-09-23T00:41:00Z
49,mlb-afbac30624ec674873fd96ac159f69ad,mlb,2026-09-22T04:24:16.894352,pinnacle,-184,165,close,2026-09-23T00:41:00Z
50,mlb-0ae15942e1f4c4657b06458868afbf96,mlb,2026-09-22T04:24:16.894352,fanduel,-104,-112,close,2026-09-23T01:41:00Z
51,mlb-0ae15942e1f4c4657b06458868afbf96,mlb,2026-09-22T04:24:16.894352,draftkings,-109,-110,close,2026-09-23T01:41:00Z
52,mlb-0ae15942e1f4c4657b06458868afbf96,mlb,2026-09-22T04:24:16.894352,betmgm,-110,-110,close,2026-09-23T01:41:00Z
53,mlb-0ae15942e1f4c4657b06458868afbf96,mlb,2026-09-22T04:24:16.894352,pinnacle,-104,-106,close,2026-09-23T01:41:00Z
54,mlb-a5e0deb6f51b7edebbd82d0eaf966294,mlb,2026-09-22T04:24:16.894352,fanduel,126,-148,close,2026-09-23T01:41:00Z
55,mlb-a5e0deb6f51b7edebbd82d0eaf966294,mlb,2026-09-22T04:24:16.894352,betmgm,120,-145,close,2026-09-23T01:41:00Z
56,mlb-a5e0deb6f51b7edebbd82d0eaf966294,mlb,2026-09-22T04:24:16.894352,draftkings,123,-149,close,2026-09-23T01:41:00Z
57,mlb-a5e0deb6f51b7edebbd82d0eaf966294,mlb,2026-09-22T04:24:16.894352,pinnacle,132,-147,close,2026-09-23T01:41:00Z
58,mlb-81f539754930db6ffbd116ca2d30ee9c,mlb,2026-09-22T04:24:16.894352,fanduel,-134,114,close,2026-09-23T01:46:00Z
59,mlb-81f539754930db6ffbd116ca2d30ee9c,mlb,2026-09-22T04:24:16.894352,draftkings,-131,109,close,2026-09-23T01:46:00Z
60,mlb-81f539754930db6ffbd116ca2d30ee9c,mlb,2026-09-22T04:24:16.894352,betmgm,-135,110,close,2026-09-23T01:46:00Z
61,mlb-81f539754930db6ffbd116ca2d30ee9c,mlb,2026-09-22T04:24:16.894352,pinnacle,-128,116,close,2026-09-23T01:46:00Z
62,mlb-85b75fcab1b69e0a4e414382b9f1cc7e,mlb,2026-09-22T04:24:16.894352,fanduel,102,-120,close,2026-09-23T02:11:00Z
63,mlb-85b75fcab1b69e0a4e414382b9f1cc7e,mlb,2026-09-22T04:24:16.894352,draftkings,100,-121,close,2026-09-23T02:11:00Z
64,mlb-85b75fcab1b69e0a4e414382b9f1cc7e,mlb,2026-09-22T04:24:16.894352,betmgm,100,-120,close,2026-09-23T02:11:00Z
65,nfl-e5fbd3b3953b896b1bf897ddadb3cc4b,nfl,2026-09-22T04:24:17.099644,draftkings,240,-298,close,2026-09-25T00:15:00Z
66,nfl-e5fbd3b3953b896b1bf897ddadb3cc4b,nfl,2026-09-22T04:24:17.099644,fanduel,225,-275,close,2026-09-25T00:15:00Z
67,nfl-e5fbd3b3953b896b1bf897ddadb3cc4b,nfl,2026-09-22T04:24:17.099644,betmgm,240,-295,close,2026-09-25T00:15:00Z
68,nfl-e5fbd3b3953b896b1bf897ddadb3cc4b,nfl,2026-09-22T04:24:17.099644,pinnacle,231,-274,close,2026-09-25T00:15:00Z
69,nfl-b225458a282e140c44c45651255f2f6c,nfl,2026-09-22T04:24:17.099644,draftkings,260,-325,close,2026-09-27T17:00:00Z
70,nfl-b225458a282e140c44c45651255f2f6c,nfl,2026-09-22T04:24:17.099644,fanduel,290,-360,close,2026-09-27T17:00:00Z
71,nfl-b225458a282e140c44c45651255f2f6c,nfl,2026-09-22T04:24:17.099644,betmgm,270,-325,close,2026-09-27T17:00:00Z
72,nfl-b225458a282e140c44c45651255f2f6c,nfl,2026-09-22T04:24:17.099644,pinnacle,266,-320,close,2026-09-27T17:00:00Z
73,nfl-613b8cd3a5fab58f7be4e3fd6f76223e,nfl,2026-09-22T04:24:17.099644,draftkings,-155,130,close,2026-09-27T17:00:00Z
74,nfl-613b8cd3a5fab58f7be4e3fd6f76223e,nfl,2026-09-22T04:24:17.099644,fanduel,-146,124,close,2026-09-27T17:00:00Z
75,nfl-613b8cd3a5fab58f7be4e3fd6f76223e,nfl,2026-09-22T04:24:17.099644,betmgm,-145,125,close,2026-09-27T17:00:00Z
76,nfl-613b8cd3a5fab58f7be4e3fd6f76223e,nfl,2026-09-22T04:24:17.099644,pinnacle,-151,133,close,2026-09-27T17:00:00Z
77,nfl-71123be049587b6facce3a20c53e5d09,nfl,2026-09-22T04:24:17.099644,draftkings,-185,154,close,2026-09-27T17:00:00Z
78,nfl-71123be049587b6facce3a20c53e5d09,nfl,2026-09-22T04:24:17.099644,fanduel,-172,144,close,2026-09-27T17:00:00Z
79,nfl-71123be049587b6facce3a20c53e5d09,nfl,2026-09-22T04:24:17.099644,betmgm,-185,150,close,2026-09-27T17:00:00Z
80,nfl-71123be049587b6facce3a20c53e5d09,nfl,2026-09-22T04:24:17.099644,pinnacle,-185,162,close,2026-09-27T17:00:00Z
81,nfl-07f552badfa8a565d1be22123713e4da,nfl,2026-09-22T04:24:17.099644,draftkings,240,-298,close,2026-09-27T17:00:00Z
82,nfl-07f552badfa8a565d1be22123713e4da,nfl,2026-09-22T04:24:17.099644,fanduel,270,-335,close,2026-09-27T17:00:00Z
83,nfl-07f552badfa8a565d1be22123713e4da,nfl,2026-09-22T04:24:17.099644,betmgm,260,-300,close,2026-09-27T17:00:00Z
84,nfl-07f552badfa8a565d1be22123713e4da,nfl,2026-09-22T04:24:17.099644,pinnacle,244,-291,close,2026-09-27T17:00:00Z
85,nfl-17a730b7d399feeab6a78c30767c29d2,nfl,2026-09-22T04:24:17.099644,draftkings,-142,120,close,2026-09-27T17:00:00Z
86,nfl-17a730b7d399feeab6a78c30767c29d2,nfl,2026-09-22T04:24:17.099644,fanduel,-152,128,close,2026-09-27T17:00:00Z
87,nfl-17a730b7d399feeab6a78c30767c29d2,nfl,2026-09-22T04:24:17.099644,betmgm,-155,130,close,2026-09-27T17:00:00Z
88,nfl-17a730b7d399feeab6a78c30767c29d2,nfl,2026-09-22T04:24:17.099644,pinnacle,-145,129,close,2026-09-27T17:00:00Z
89,nfl-1f3cfd315a24d1a7dd5859a8e6b88e18,nfl,2026-09-22T04:24:17.099644,draftkings,136,-162,close,2026-09-27T17:00:00Z
90,nfl-1f3cfd315a24d1a7dd5859a8e6b88e18,nfl,2026-09-22T04:24:17.099644,fanduel,132,-156,close,2026-09-27T17:00:00Z
91,nfl-1f3cfd315a24d1a7dd5859a8e6b88e18,nfl,2026-09-22T04:24:17.099644,betmgm,140,-165,close,2026-09-27T17:00:00Z
92,nfl-1f3cfd315a24d1a7dd5859a8e6b88e18,nfl,2026-09-22T04:24:17.099644,pinnacle,141,-160,close,2026-09-27T17:00:00Z
93,nfl-0339a0e41bcee12820eb3e64bb5fadb4,nfl,2026-09-22T04:24:17.099644,draftkings,-850,575,close,2026-09-27T17:00:00Z
94,nfl-0339a0e41bcee12820eb3e64bb5fadb4,nfl,2026-09-22T04:24:17.099644,fanduel,-770,540,close,2026-09-27T17:00:00Z
95,nfl-0339a0e41bcee12820eb3e64bb5fadb4,nfl,2026-09-22T04:24:17.099644,betmgm,-750,550,close,2026-09-27T17:00:00Z
96,nfl-0339a0e41bcee12820eb3e64bb5fadb4,nfl,2026-09-22T04:24:17.099644,pinnacle,-663,490,close,2026-09-27T17:00:00Z
97,nfl-2a529c108305ffa049d8b6cfdbaa4d36,nfl,2026-09-22T04:24:17.099644,draftkings,-298,240,close,2026-09-27T17:00:00Z
98,nfl-2a529c108305ffa049d8b6cfdbaa4d36,nfl,2026-09-22T04:24:17.099644,fanduel,-300,245,close,2026-09-27T17:00:00Z
99,nfl-2a529c108305ffa049d8b6cfdbaa4d36,nfl,2026-09-22T04:24:17.099644,betmgm,-325,260,close,2026-09-27T17:00:00Z
100,nfl-2a529c108305ffa049d8b6cfdbaa4d36,nfl,2026-09-22T04:24:17.099644,pinnacle,-302,252,close,2026-09-27T17:00:00Z
101,nfl-9d2b09e0f9b6dd5ce0d985894f4f98fa,nfl,2026-09-22T04:24:17.099644,draftkings,350,-455,close,2026-09-27T20:05:00Z
102,nfl-9d2b09e0f9b6dd5ce0d985894f4f98fa,nfl,2026-09-22T04:24:17.099644,fanduel,360,-460,close,2026-09-27T20:05:00Z
103,nfl-9d2b09e0f9b6dd5ce0d985894f4f98fa,nfl,2026-09-22T04:24:17.099644,betmgm,340,-450,close,2026-09-27T20:05:00Z
104,nfl-9d2b09e0f9b6dd5ce0d985894f4f98fa,nfl,2026-09-22T04:24:17.099644,pinnacle,306,-377,close,2026-09-27T20:05:00Z
105,nfl-f1724dead3eab61546033032fc782375,nfl,2026-09-22T04:24:17.099644,draftkings,-122,102,close,2026-09-27T20:05:00Z
106,nfl-f1724dead3eab61546033032fc782375,nfl,2026-09-22T04:24:17.099644,fanduel,-120,102,close,2026-09-27T20:05:00Z
107,nfl-f1724dead3eab61546033032fc782375,nfl,2026-09-22T04:24:17.099644,betmgm,-120,100,close,2026-09-27T20:05:00Z
108,nfl-f1724dead3eab61546033032fc782375,nfl,2026-09-22T04:24:17.099644,pinnacle,-121,108,close,2026-09-27T20:05:00Z
109,nfl-84cfca14efc21363fd605508404cf1ff,nfl,2026-09-22T04:24:17.099644,draftkings,-155,130,close,2026-09-27T20:25:00Z
110,nfl-84cfca14efc21363fd605508404cf1ff,nfl,2026-09-22T04:24:17.099644,fanduel,-154,130,close,2026-09-27T20:25:00Z
111,nfl-84cfca14efc21363fd605508404cf1ff,nfl,2026-09-22T04:24:17.099644,betmgm,-160,130,close,2026-09-27T20:25:00Z
112,nfl-84cfca14efc21363fd605508404cf1ff,nfl,2026-09-22T04:24:17.099644,pinnacle,-158,140,close,2026-09-27T20:25:00Z
113,nfl-2e523fcb0497aa689473e290eb2b97de,nfl,2026-09-22T04:24:17.099644,draftkings,145,-175,close,2026-09-27T20:25:00Z
114,nfl-2e523fcb0497aa689473e290eb2b97de,nfl,2026-09-22T04:24:17.099644,fanduel,142,-168,close,2026-09-27T20:25:00Z
115,nfl-2e523fcb0497aa689473e290eb2b97de,nfl,2026-09-22T04:24:17.099644,betmgm,145,-175,close,2026-09-27T20:25:00Z
116,nfl-2e523fcb0497aa689473e290eb2b97de,nfl,2026-09-22T04:24:17.099644,pinnacle,156,-178,close,2026-09-27T20:25:00Z
117,nfl-3bfd8bfb4b8e9a365a0877879b73b16b,nfl,2026-09-22T04:24:17.099644,draftkings,-130,110,close,2026-09-28T00:20:00Z
118,nfl-3bfd8bfb4b8e9a365a0877879b73b16b,nfl,2026-09-22T04:24:17.099644,fanduel,-138,118,close,2026-09-28T00:20:00Z
119,nfl-3bfd8bfb4b8e9a365a0877879b73b16b,nfl,2026-09-22T04:24:17.099644,betmgm,-135,115,close,2026-09-28T00:20:00Z
120,nfl-47dc7baa254659f3beb2ed2b38c207b6,nfl,2026-09-22T04:24:17.099644,draftkings,-175,145,close,2026-09-29T00:15:00Z
121,nfl-47dc7baa254659f3beb2ed2b38c207b6,nfl,2026-09-22T04:24:17.099644,fanduel,-174,146,close,2026-09-29T00:15:00Z
122,nfl-47dc7baa254659f3beb2ed2b38c207b6,nfl,2026-09-22T04:24:17.099644,betmgm,-175,145,close,2026-09-29T00:15:00Z
123,nfl-47dc7baa254659f3beb2ed2b38c207b6,nfl,2026-09-22T04:24:17.099644,pinnacle,-174,156,close,2026-09-29T00:15:00Z
