season,week,game_id,home_team,away_team,kickoff_utc,snapshot_utc,slot,markets
2023,10,2023_10_DEN_BUF,BUF,DEN,2023-11-14 01:15:00+00:00,2023-11-14 00:15:00+00:00,2023-11-14 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_CIN_BAL,BAL,CIN,2023-11-17 01:15:00+00:00,2023-11-17 00:15:00+00:00,2023-11-17 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_LV_MIA,MIA,LV,2023-11-19 18:00:00+00:00,2023-11-19 17:00:00+00:00,2023-11-19 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_TEN_JAX,JAX,TEN,2023-11-19 18:00:00+00:00,2023-11-19 17:00:00+00:00,2023-11-19 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_NYG_WAS,WAS,NYG,2023-11-19 18:00:00+00:00,2023-11-19 17:00:00+00:00,2023-11-19 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_ARI_HOU,HOU,ARI,2023-11-19 18:00:00+00:00,2023-11-19 17:00:00+00:00,2023-11-19 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_DAL_CAR,CAR,DAL,2023-11-19 18:00:00+00:00,2023-11-19 17:00:00+00:00,2023-11-19 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_CHI_DET,DET,CHI,2023-11-19 18:00:00+00:00,2023-11-19 17:00:00+00:00,2023-11-19 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_PIT_CLE,CLE,PIT,2023-11-19 18:00:00+00:00,2023-11-19 17:00:00+00:00,2023-11-19 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_LAC_GB,GB,LAC,2023-11-19 18:00:00+00:00,2023-11-19 17:00:00+00:00,2023-11-19 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_TB_SF,SF,TB,2023-11-19 21:05:00+00:00,2023-11-19 20:05:00+00:00,2023-11-19 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_NYJ_BUF,BUF,NYJ,2023-11-19 21:25:00+00:00,2023-11-19 20:25:00+00:00,2023-11-19 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_SEA_LA,LA,SEA,2023-11-19 21:25:00+00:00,2023-11-19 20:25:00+00:00,2023-11-19 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_MIN_DEN,DEN,MIN,2023-11-20 01:20:00+00:00,2023-11-20 00:20:00+00:00,2023-11-20 00:20:00+00:00,"player_receptions,player_reception_yds"
2023,11,2023_11_PHI_KC,KC,PHI,2023-11-21 01:15:00+00:00,2023-11-21 00:15:00+00:00,2023-11-21 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_GB_DET,DET,GB,2023-11-23 17:30:00+00:00,2023-11-23 16:30:00+00:00,2023-11-23 16:30:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_WAS_DAL,DAL,WAS,2023-11-23 21:30:00+00:00,2023-11-23 20:30:00+00:00,2023-11-23 20:30:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_SF_SEA,SEA,SF,2023-11-24 01:20:00+00:00,2023-11-24 00:20:00+00:00,2023-11-24 00:20:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_MIA_NYJ,NYJ,MIA,2023-11-24 20:00:00+00:00,2023-11-24 19:00:00+00:00,2023-11-24 19:00:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_NO_ATL,ATL,NO,2023-11-26 18:00:00+00:00,2023-11-26 17:00:00+00:00,2023-11-26 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_PIT_CIN,CIN,PIT,2023-11-26 18:00:00+00:00,2023-11-26 17:00:00+00:00,2023-11-26 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_JAX_HOU,HOU,JAX,2023-11-26 18:00:00+00:00,2023-11-26 17:00:00+00:00,2023-11-26 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_TB_IND,IND,TB,2023-11-26 18:00:00+00:00,2023-11-26 17:00:00+00:00,2023-11-26 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_NE_NYG,NYG,NE,2023-11-26 18:00:00+00:00,2023-11-26 17:00:00+00:00,2023-11-26 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_CAR_TEN,TEN,CAR,2023-11-26 18:00:00+00:00,2023-11-26 17:00:00+00:00,2023-11-26 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_LA_ARI,ARI,LA,2023-11-26 21:05:00+00:00,2023-11-26 20:05:00+00:00,2023-11-26 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_CLE_DEN,DEN,CLE,2023-11-26 21:05:00+00:00,2023-11-26 20:05:00+00:00,2023-11-26 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_KC_LV,LV,KC,2023-11-26 21:25:00+00:00,2023-11-26 20:25:00+00:00,2023-11-26 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_BUF_PHI,PHI,BUF,2023-11-26 21:25:00+00:00,2023-11-26 20:25:00+00:00,2023-11-26 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_BAL_LAC,LAC,BAL,2023-11-27 01:20:00+00:00,2023-11-27 00:20:00+00:00,2023-11-27 00:20:00+00:00,"player_receptions,player_reception_yds"
2023,12,2023_12_CHI_MIN,MIN,CHI,2023-11-28 01:15:00+00:00,2023-11-28 00:15:00+00:00,2023-11-28 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_SEA_DAL,DAL,SEA,2023-12-01 01:15:00+00:00,2023-12-01 00:15:00+00:00,2023-12-01 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_DEN_HOU,HOU,DEN,2023-12-03 18:00:00+00:00,2023-12-03 17:00:00+00:00,2023-12-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_LAC_NE,NE,LAC,2023-12-03 18:00:00+00:00,2023-12-03 17:00:00+00:00,2023-12-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_DET_NO,NO,DET,2023-12-03 18:00:00+00:00,2023-12-03 17:00:00+00:00,2023-12-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_ATL_NYJ,NYJ,ATL,2023-12-03 18:00:00+00:00,2023-12-03 17:00:00+00:00,2023-12-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_ARI_PIT,PIT,ARI,2023-12-03 18:00:00+00:00,2023-12-03 17:00:00+00:00,2023-12-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_IND_TEN,TEN,IND,2023-12-03 18:00:00+00:00,2023-12-03 17:00:00+00:00,2023-12-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_MIA_WAS,WAS,MIA,2023-12-03 18:00:00+00:00,2023-12-03 17:00:00+00:00,2023-12-03 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_CAR_TB,TB,CAR,2023-12-03 21:05:00+00:00,2023-12-03 20:05:00+00:00,2023-12-03 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_SF_PHI,PHI,SF,2023-12-03 21:25:00+00:00,2023-12-03 20:25:00+00:00,2023-12-03 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_CLE_LA,LA,CLE,2023-12-03 21:25:00+00:00,2023-12-03 20:25:00+00:00,2023-12-03 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_KC_GB,GB,KC,2023-12-04 01:20:00+00:00,2023-12-04 00:20:00+00:00,2023-12-04 00:20:00+00:00,"player_receptions,player_reception_yds"
2023,13,2023_13_CIN_JAX,JAX,CIN,2023-12-05 01:15:00+00:00,2023-12-05 00:15:00+00:00,2023-12-05 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_NE_PIT,PIT,NE,2023-12-08 01:15:00+00:00,2023-12-08 00:15:00+00:00,2023-12-08 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_TB_ATL,ATL,TB,2023-12-10 18:00:00+00:00,2023-12-10 17:00:00+00:00,2023-12-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_LA_BAL,BAL,LA,2023-12-10 18:00:00+00:00,2023-12-10 17:00:00+00:00,2023-12-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_DET_CHI,CHI,DET,2023-12-10 18:00:00+00:00,2023-12-10 17:00:00+00:00,2023-12-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_IND_CIN,CIN,IND,2023-12-10 18:00:00+00:00,2023-12-10 17:00:00+00:00,2023-12-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_JAX_CLE,CLE,JAX,2023-12-10 18:00:00+00:00,2023-12-10 17:00:00+00:00,2023-12-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_CAR_NO,NO,CAR,2023-12-10 18:00:00+00:00,2023-12-10 17:00:00+00:00,2023-12-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_HOU_NYJ,NYJ,HOU,2023-12-10 18:00:00+00:00,2023-12-10 17:00:00+00:00,2023-12-10 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_SEA_SF,SF,SEA,2023-12-10 21:05:00+00:00,2023-12-10 20:05:00+00:00,2023-12-10 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_MIN_LV,LV,MIN,2023-12-10 21:05:00+00:00,2023-12-10 20:05:00+00:00,2023-12-10 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_BUF_KC,KC,BUF,2023-12-10 21:25:00+00:00,2023-12-10 20:25:00+00:00,2023-12-10 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_DEN_LAC,LAC,DEN,2023-12-10 21:25:00+00:00,2023-12-10 20:25:00+00:00,2023-12-10 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_PHI_DAL,DAL,PHI,2023-12-11 01:20:00+00:00,2023-12-11 00:20:00+00:00,2023-12-11 00:20:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_TEN_MIA,MIA,TEN,2023-12-12 01:15:00+00:00,2023-12-12 00:15:00+00:00,2023-12-12 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,14,2023_14_GB_NYG,NYG,GB,2023-12-12 01:15:00+00:00,2023-12-12 00:15:00+00:00,2023-12-12 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_LAC_LV,LV,LAC,2023-12-15 01:15:00+00:00,2023-12-15 00:15:00+00:00,2023-12-15 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_MIN_CIN,CIN,MIN,2023-12-16 18:00:00+00:00,2023-12-16 17:00:00+00:00,2023-12-16 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_PIT_IND,IND,PIT,2023-12-16 21:30:00+00:00,2023-12-16 20:30:00+00:00,2023-12-16 20:30:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_DEN_DET,DET,DEN,2023-12-17 01:15:00+00:00,2023-12-17 00:15:00+00:00,2023-12-17 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_HOU_TEN,TEN,HOU,2023-12-17 18:00:00+00:00,2023-12-17 17:00:00+00:00,2023-12-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_NYG_NO,NO,NYG,2023-12-17 18:00:00+00:00,2023-12-17 17:00:00+00:00,2023-12-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_KC_NE,NE,KC,2023-12-17 18:00:00+00:00,2023-12-17 17:00:00+00:00,2023-12-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_CHI_CLE,CLE,CHI,2023-12-17 18:00:00+00:00,2023-12-17 17:00:00+00:00,2023-12-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_TB_GB,GB,TB,2023-12-17 18:00:00+00:00,2023-12-17 17:00:00+00:00,2023-12-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_ATL_CAR,CAR,ATL,2023-12-17 18:00:00+00:00,2023-12-17 17:00:00+00:00,2023-12-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_NYJ_MIA,MIA,NYJ,2023-12-17 18:00:00+00:00,2023-12-17 17:00:00+00:00,2023-12-17 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_SF_ARI,ARI,SF,2023-12-17 21:05:00+00:00,2023-12-17 20:05:00+00:00,2023-12-17 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_WAS_LA,LA,WAS,2023-12-17 21:05:00+00:00,2023-12-17 20:05:00+00:00,2023-12-17 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_DAL_BUF,BUF,DAL,2023-12-17 21:25:00+00:00,2023-12-17 20:25:00+00:00,2023-12-17 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_BAL_JAX,JAX,BAL,2023-12-18 01:20:00+00:00,2023-12-18 00:20:00+00:00,2023-12-18 00:20:00+00:00,"player_receptions,player_reception_yds"
2023,15,2023_15_PHI_SEA,SEA,PHI,2023-12-19 01:15:00+00:00,2023-12-19 00:15:00+00:00,2023-12-19 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_NO_LA,LA,NO,2023-12-22 01:15:00+00:00,2023-12-22 00:15:00+00:00,2023-12-22 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_CIN_PIT,PIT,CIN,2023-12-23 21:30:00+00:00,2023-12-23 20:30:00+00:00,2023-12-23 20:30:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_BUF_LAC,LAC,BUF,2023-12-24 01:00:00+00:00,2023-12-24 00:00:00+00:00,2023-12-24 00:00:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_IND_ATL,ATL,IND,2023-12-24 18:00:00+00:00,2023-12-24 17:00:00+00:00,2023-12-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_GB_CAR,CAR,GB,2023-12-24 18:00:00+00:00,2023-12-24 17:00:00+00:00,2023-12-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_CLE_HOU,HOU,CLE,2023-12-24 18:00:00+00:00,2023-12-24 17:00:00+00:00,2023-12-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_DET_MIN,MIN,DET,2023-12-24 18:00:00+00:00,2023-12-24 17:00:00+00:00,2023-12-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_WAS_NYJ,NYJ,WAS,2023-12-24 18:00:00+00:00,2023-12-24 17:00:00+00:00,2023-12-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_SEA_TEN,TEN,SEA,2023-12-24 18:00:00+00:00,2023-12-24 17:00:00+00:00,2023-12-24 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_JAX_TB,TB,JAX,2023-12-24 21:05:00+00:00,2023-12-24 20:05:00+00:00,2023-12-24 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_ARI_CHI,CHI,ARI,2023-12-24 21:25:00+00:00,2023-12-24 20:25:00+00:00,2023-12-24 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_DAL_MIA,MIA,DAL,2023-12-24 21:25:00+00:00,2023-12-24 20:25:00+00:00,2023-12-24 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_NE_DEN,DEN,NE,2023-12-25 01:15:00+00:00,2023-12-25 00:15:00+00:00,2023-12-25 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_LV_KC,KC,LV,2023-12-25 18:00:00+00:00,2023-12-25 17:00:00+00:00,2023-12-25 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_NYG_PHI,PHI,NYG,2023-12-25 21:30:00+00:00,2023-12-25 20:30:00+00:00,2023-12-25 20:30:00+00:00,"player_receptions,player_reception_yds"
2023,16,2023_16_BAL_SF,SF,BAL,2023-12-26 01:15:00+00:00,2023-12-26 00:15:00+00:00,2023-12-26 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_NYJ_CLE,CLE,NYJ,2023-12-29 01:15:00+00:00,2023-12-29 00:15:00+00:00,2023-12-29 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_DET_DAL,DAL,DET,2023-12-31 01:15:00+00:00,2023-12-31 00:15:00+00:00,2023-12-31 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_MIA_BAL,BAL,MIA,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_NE_BUF,BUF,NE,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_ATL_CHI,CHI,ATL,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_TEN_HOU,HOU,TEN,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_LV_IND,IND,LV,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_CAR_JAX,JAX,CAR,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_LA_NYG,NYG,LA,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_ARI_PHI,PHI,ARI,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_NO_TB,TB,NO,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_SF_WAS,WAS,SF,2023-12-31 18:00:00+00:00,2023-12-31 17:00:00+00:00,2023-12-31 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_PIT_SEA,SEA,PIT,2023-12-31 21:05:00+00:00,2023-12-31 20:05:00+00:00,2023-12-31 20:05:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_LAC_DEN,DEN,LAC,2023-12-31 21:25:00+00:00,2023-12-31 20:25:00+00:00,2023-12-31 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_CIN_KC,KC,CIN,2023-12-31 21:25:00+00:00,2023-12-31 20:25:00+00:00,2023-12-31 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,17,2023_17_GB_MIN,MIN,GB,2024-01-01 01:20:00+00:00,2024-01-01 00:20:00+00:00,2024-01-01 00:20:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_PIT_BAL,BAL,PIT,2024-01-06 21:30:00+00:00,2024-01-06 20:30:00+00:00,2024-01-06 20:30:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_HOU_IND,IND,HOU,2024-01-07 01:15:00+00:00,2024-01-07 00:15:00+00:00,2024-01-07 00:15:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_TB_CAR,CAR,TB,2024-01-07 18:00:00+00:00,2024-01-07 17:00:00+00:00,2024-01-07 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_CLE_CIN,CIN,CLE,2024-01-07 18:00:00+00:00,2024-01-07 17:00:00+00:00,2024-01-07 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_MIN_DET,DET,MIN,2024-01-07 18:00:00+00:00,2024-01-07 17:00:00+00:00,2024-01-07 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_NYJ_NE,NE,NYJ,2024-01-07 18:00:00+00:00,2024-01-07 17:00:00+00:00,2024-01-07 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_ATL_NO,NO,ATL,2024-01-07 18:00:00+00:00,2024-01-07 17:00:00+00:00,2024-01-07 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_JAX_TEN,TEN,JAX,2024-01-07 18:00:00+00:00,2024-01-07 17:00:00+00:00,2024-01-07 17:00:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_DAL_WAS,WAS,DAL,2024-01-07 21:25:00+00:00,2024-01-07 20:25:00+00:00,2024-01-07 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_LA_SF,SF,LA,2024-01-07 21:25:00+00:00,2024-01-07 20:25:00+00:00,2024-01-07 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_PHI_NYG,NYG,PHI,2024-01-07 21:25:00+00:00,2024-01-07 20:25:00+00:00,2024-01-07 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_CHI_GB,GB,CHI,2024-01-07 21:25:00+00:00,2024-01-07 20:25:00+00:00,2024-01-07 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_KC_LAC,LAC,KC,2024-01-07 21:25:00+00:00,2024-01-07 20:25:00+00:00,2024-01-07 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_SEA_ARI,ARI,SEA,2024-01-07 21:25:00+00:00,2024-01-07 20:25:00+00:00,2024-01-07 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_DEN_LV,LV,DEN,2024-01-07 21:25:00+00:00,2024-01-07 20:25:00+00:00,2024-01-07 20:25:00+00:00,"player_receptions,player_reception_yds"
2023,18,2023_18_BUF_MIA,MIA,BUF,2024-01-08 01:20:00+00:00,2024-01-08 00:20:00+00:00,2024-01-08 00:20:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_BAL_KC,KC,BAL,2024-09-06 00:20:00+00:00,2024-09-05 23:20:00+00:00,2024-09-05 23:20:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_GB_PHI,PHI,GB,2024-09-07 00:15:00+00:00,2024-09-06 23:15:00+00:00,2024-09-06 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_JAX_MIA,MIA,JAX,2024-09-08 17:00:00+00:00,2024-09-08 16:00:00+00:00,2024-09-08 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_MIN_NYG,NYG,MIN,2024-09-08 17:00:00+00:00,2024-09-08 16:00:00+00:00,2024-09-08 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_CAR_NO,NO,CAR,2024-09-08 17:00:00+00:00,2024-09-08 16:00:00+00:00,2024-09-08 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_HOU_IND,IND,HOU,2024-09-08 17:00:00+00:00,2024-09-08 16:00:00+00:00,2024-09-08 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_NE_CIN,CIN,NE,2024-09-08 17:00:00+00:00,2024-09-08 16:00:00+00:00,2024-09-08 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_TEN_CHI,CHI,TEN,2024-09-08 17:00:00+00:00,2024-09-08 16:00:00+00:00,2024-09-08 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_ARI_BUF,BUF,ARI,2024-09-08 17:00:00+00:00,2024-09-08 16:00:00+00:00,2024-09-08 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_PIT_ATL,ATL,PIT,2024-09-08 17:00:00+00:00,2024-09-08 16:00:00+00:00,2024-09-08 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_LV_LAC,LAC,LV,2024-09-08 20:05:00+00:00,2024-09-08 19:05:00+00:00,2024-09-08 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_DEN_SEA,SEA,DEN,2024-09-08 20:05:00+00:00,2024-09-08 19:05:00+00:00,2024-09-08 19:05:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_DAL_CLE,CLE,DAL,2024-09-08 20:25:00+00:00,2024-09-08 19:25:00+00:00,2024-09-08 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_WAS_TB,TB,WAS,2024-09-08 20:25:00+00:00,2024-09-08 19:25:00+00:00,2024-09-08 19:25:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_LA_DET,DET,LA,2024-09-09 00:20:00+00:00,2024-09-08 23:20:00+00:00,2024-09-08 23:20:00+00:00,"player_receptions,player_reception_yds"
2024,1,2024_01_NYJ_SF,SF,NYJ,2024-09-10 00:15:00+00:00,2024-09-09 23:15:00+00:00,2024-09-09 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_BUF_MIA,MIA,BUF,2024-09-13 00:15:00+00:00,2024-09-12 23:15:00+00:00,2024-09-12 23:15:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_NYG_WAS,WAS,NYG,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_NYJ_TEN,TEN,NYJ,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_SEA_NE,NE,SEA,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_SF_MIN,MIN,SF,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_CLE_JAX,JAX,CLE,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_LAC_CAR,CAR,LAC,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_TB_DET,DET,TB,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_NO_DAL,DAL,NO,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_LV_BAL,BAL,LV,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_IND_GB,GB,IND,2024-09-15 17:00:00+00:00,2024-09-15 16:00:00+00:00,2024-09-15 16:00:00+00:00,"player_receptions,player_reception_yds"
2024,2,2024_02_LA_ARI,ARI,LA,2024-09-15 20:05:00+00:00,2024-09-15 19:05:00+00:00,2024-09-15 19:05:00+00:00,"player_receptions,player_reception_yds"
